"country","date","cases"
"Singapore",2022-04-29,2141
"Singapore",2022-04-30,4249
"Singapore",2022-05-01,1336
"Singapore",2022-05-02,1570
"Singapore",2022-05-03,1638
"Singapore",2022-05-04,4733
"Singapore",2022-05-05,3420
"Singapore",2022-05-06,3162
"Singapore",2022-05-07,2423
"Singapore",2022-05-08,2271
"Singapore",2022-05-09,4831
"Singapore",2022-05-10,3890
"Singapore",2022-05-11,3645
"Singapore",2022-05-12,4291
"Singapore",2022-05-13,3383
"Singapore",2022-05-14,2651
"Singapore",2022-05-15,2123
"Singapore",2022-05-16,2664
"Singapore",2022-05-17,6442
"Singapore",2022-05-18,4578
"Singapore",2022-05-19,4342
"Singapore",2022-05-20,3775
"Singapore",2022-05-21,2827
"Singapore",2022-05-22,2751
"Singapore",2022-05-23,5727
"Singapore",2022-05-24,4167
"Singapore",2022-05-25,3936
"Singapore",2022-05-26,3830
"Singapore",2022-05-27,3323
"Singapore",2022-05-28,2551
"Singapore",2022-05-29,2389
"Singapore",2022-05-30,4985
"Singapore",2022-05-31,3577
"Singapore",2022-06-01,3745
"Singapore",2022-06-02,3233
"Singapore",2022-06-03,2879
"Singapore",2022-06-04,2256
"Singapore",2022-06-05,2162
"Singapore",2022-06-06,4477
"Singapore",2022-06-07,3602
"Singapore",2022-06-08,3431
"Singapore",2022-06-09,0
"Singapore",2022-06-10,6097
"Singapore",2022-06-11,2503
"Singapore",2022-06-12,2389
"Singapore",2022-06-13,5130
"Singapore",2022-06-14,3906
"Singapore",2022-06-15,3120
"Singapore",2022-06-16,8761
"Singapore",2022-06-17,0
"Singapore",2022-06-18,3199
"Singapore",2022-06-19,3220
"Singapore",2022-06-20,7109
"Singapore",2022-06-21,5862
"Singapore",2022-06-22,6606
"Singapore",2022-06-23,7987
"Singapore",2022-06-24,4697
"Singapore",2022-06-25,5116
"Singapore",2022-06-26,5309
"Singapore",2022-06-27,11504
"Singapore",2022-06-28,9392
"Singapore",2022-06-29,9505
"Singapore",2022-06-30,9087
"Singapore",2022-07-01,7952
"Singapore",2022-07-02,6127
"Singapore",2022-07-03,5946
"Singapore",2022-07-04,12784
"Singapore",2022-07-05,9989
"Singapore",2022-07-06,9985
"Singapore",2022-07-07,9284
"Singapore",2022-07-08,8659
"Singapore",2022-07-09,6423
"Singapore",2022-07-10,4495
"Singapore",2022-07-11,5979
"Singapore",2022-07-12,16870
"Singapore",2022-07-13,11772
"Singapore",2022-07-14,12996
"Singapore",2022-07-15,6683
"Singapore",2022-07-16,6947
"Singapore",2022-07-17,6227
"Singapore",2022-07-18,13794
"Singapore",2022-07-19,10293
"Singapore",2022-07-20,9749
"Singapore",2022-07-21,8983
"Singapore",2022-07-22,7889
"Singapore",2022-07-23,6175
"Singapore",2022-07-24,5551
"Singapore",2022-07-25,12419
"Singapore",2022-07-26,8763
"Singapore",2022-07-27,8565
"Singapore",2022-07-28,12999
"Singapore",2022-07-29,1497
"Singapore",2022-07-30,5106
"Singapore",2022-07-31,4709
"Singapore",2022-08-01,10230
"Singapore",2022-08-02,7231
"Singapore",2022-08-03,6648
"Singapore",2022-08-04,0
"Singapore",2022-08-05,11903
"Singapore",2022-08-06,4798
"Singapore",2022-08-07,3541
"Singapore",2022-08-08,7965
"Singapore",2022-08-09,2819
"Singapore",2022-08-10,7262
"Singapore",2022-08-11,5481
"Singapore",2022-08-12,4403
"Singapore",2022-08-13,3023
"Singapore",2022-08-14,2665
"Singapore",2022-08-15,5202
"Singapore",2022-08-16,3762
"Singapore",2022-08-17,3553
"Singapore",2022-08-18,0
"Singapore",2022-08-19,5666
"Singapore",2022-08-20,1951
"Singapore",2022-08-21,1692
"Singapore",2022-08-22,3627
"Singapore",2022-08-23,2645
"Singapore",2022-08-24,2397
"Singapore",2022-08-25,0
"Singapore",2022-08-26,4103
"Singapore",2022-08-27,1448
"Singapore",2022-08-28,1410
"Singapore",2022-08-29,2900
"Singapore",2022-08-30,2154
"Singapore",2022-08-31,2044
"Singapore",2022-09-01,1948
"Singapore",2022-09-02,1549
"Singapore",2022-09-03,1309
"Singapore",2022-09-04,1176
"Singapore",2022-09-05,2745
"Singapore",2022-09-06,2271
"Singapore",2022-09-07,2169
"Singapore",2022-09-08,0
"Singapore",2022-09-09,4042
"Singapore",2022-09-10,1440
"Singapore",2022-09-11,1453
"Singapore",2022-09-12,3352
"Singapore",2022-09-13,2426
"Turkey",2020-01-02,0
"Turkey",2020-01-03,0
"Turkey",2020-01-04,0
"Turkey",2020-01-05,0
"Turkey",2020-01-06,0
"Turkey",2020-01-07,0
"Turkey",2020-01-08,0
"Turkey",2020-01-09,0
"Turkey",2020-01-10,0
"Turkey",2020-01-11,0
"Turkey",2020-01-12,0
"Turkey",2020-01-13,0
"Turkey",2020-01-14,0
"Turkey",2020-01-15,0
"Turkey",2020-01-16,0
"Turkey",2020-01-17,0
"Turkey",2020-01-18,0
"Turkey",2020-01-19,0
"Turkey",2020-01-20,0
"Turkey",2020-01-21,0
"Turkey",2020-01-22,0
"Turkey",2020-01-23,0
"Turkey",2020-01-24,0
"Turkey",2020-01-25,0
"Turkey",2020-01-26,0
"Turkey",2020-01-27,0
"Turkey",2020-01-28,0
"Turkey",2020-01-29,0
"Turkey",2020-01-30,0
"Turkey",2020-01-31,0
"Turkey",2020-02-01,0
"Turkey",2020-02-02,0
"Turkey",2020-02-03,0
"Turkey",2020-02-04,0
"Turkey",2020-02-05,0
"Turkey",2020-02-06,0
"Turkey",2020-02-07,0
"Turkey",2020-02-08,0
"Turkey",2020-02-09,0
"Turkey",2020-02-10,0
"Turkey",2020-02-11,0
"Turkey",2020-02-12,0
"Turkey",2020-02-13,0
"Turkey",2020-02-14,0
"Turkey",2020-02-15,0
"Turkey",2020-02-16,0
"Turkey",2020-02-17,0
"Turkey",2020-02-18,0
"Turkey",2020-02-19,0
"Turkey",2020-02-20,0
"Turkey",2020-02-21,0
"Turkey",2020-02-22,0
"Turkey",2020-02-23,0
"Turkey",2020-02-24,0
"Turkey",2020-02-25,0
"Turkey",2020-02-26,0
"Turkey",2020-02-27,0
"Turkey",2020-02-28,0
"Turkey",2020-02-29,0
"Turkey",2020-03-01,0
"Turkey",2020-03-02,0
"Turkey",2020-03-03,0
"Turkey",2020-03-04,0
"Turkey",2020-03-05,0
"Turkey",2020-03-06,0
"Turkey",2020-03-07,0
"Turkey",2020-03-08,0
"Turkey",2020-03-09,0
"Turkey",2020-03-10,1
"Turkey",2020-03-11,0
"Turkey",2020-03-12,0
"Turkey",2020-03-13,4
"Turkey",2020-03-14,1
"Turkey",2020-03-15,12
"Turkey",2020-03-16,29
"Turkey",2020-03-17,51
"Turkey",2020-03-18,93
"Turkey",2020-03-19,168
"Turkey",2020-03-20,311
"Turkey",2020-03-21,277
"Turkey",2020-03-22,289
"Turkey",2020-03-23,293
"Turkey",2020-03-24,343
"Turkey",2020-03-25,561
"Turkey",2020-03-26,1196
"Turkey",2020-03-27,2069
"Turkey",2020-03-28,1704
"Turkey",2020-03-29,1815
"Turkey",2020-03-30,1610
"Turkey",2020-03-31,2704
"Turkey",2020-04-01,2148
"Turkey",2020-04-02,2456
"Turkey",2020-04-03,2786
"Turkey",2020-04-04,3013
"Turkey",2020-04-05,3135
"Turkey",2020-04-06,3148
"Turkey",2020-04-07,3892
"Turkey",2020-04-08,4117
"Turkey",2020-04-09,4056
"Turkey",2020-04-10,4747
"Turkey",2020-04-11,5138
"Turkey",2020-04-12,4789
"Turkey",2020-04-13,4093
"Turkey",2020-04-14,4062
"Turkey",2020-04-15,4281
"Turkey",2020-04-16,4801
"Turkey",2020-04-17,4353
"Turkey",2020-04-18,3783
"Turkey",2020-04-19,3977
"Turkey",2020-04-20,4674
"Turkey",2020-04-21,4611
"Turkey",2020-04-22,3083
"Turkey",2020-04-23,3116
"Turkey",2020-04-24,3122
"Turkey",2020-04-25,2861
"Turkey",2020-04-26,2357
"Turkey",2020-04-27,2131
"Turkey",2020-04-28,2392
"Turkey",2020-04-29,2936
"Turkey",2020-04-30,2615
"Turkey",2020-05-01,2188
"Turkey",2020-05-02,1983
"Turkey",2020-05-03,1670
"Turkey",2020-05-04,1614
"Turkey",2020-05-05,1832
"Turkey",2020-05-06,2253
"Turkey",2020-05-07,1977
"Turkey",2020-05-08,1848
"Turkey",2020-05-09,1546
"Turkey",2020-05-10,1542
"Turkey",2020-05-11,1114
"Turkey",2020-05-12,1704
"Turkey",2020-05-13,1639
"Turkey",2020-05-14,1635
"Turkey",2020-05-15,1708
"Turkey",2020-05-16,1610
"Turkey",2020-05-17,1368
"Turkey",2020-05-18,1158
"Turkey",2020-05-19,1022
"Turkey",2020-05-20,972
"Turkey",2020-05-21,961
"Turkey",2020-05-22,952
"Turkey",2020-05-23,1186
"Turkey",2020-05-24,1141
"Turkey",2020-05-25,987
"Turkey",2020-05-26,948
"Turkey",2020-05-27,1035
"Turkey",2020-05-28,1182
"Turkey",2020-05-29,1141
"Turkey",2020-05-30,983
"Turkey",2020-05-31,839
"Turkey",2020-06-01,827
"Turkey",2020-06-02,786
"Turkey",2020-06-03,867
"Turkey",2020-06-04,988
"Turkey",2020-06-05,930
"Turkey",2020-06-06,878
"Turkey",2020-06-07,914
"Turkey",2020-06-08,989
"Turkey",2020-06-09,993
"Turkey",2020-06-10,922
"Turkey",2020-06-11,987
"Turkey",2020-06-12,1195
"Turkey",2020-06-13,1459
"Turkey",2020-06-14,1562
"Turkey",2020-06-15,1592
"Turkey",2020-06-16,1467
"Turkey",2020-06-17,1429
"Turkey",2020-06-18,1304
"Turkey",2020-06-19,1214
"Turkey",2020-06-20,1248
"Turkey",2020-06-21,1192
"Turkey",2020-06-22,1212
"Turkey",2020-06-23,1268
"Turkey",2020-06-24,1492
"Turkey",2020-06-25,1458
"Turkey",2020-06-26,1396
"Turkey",2020-06-27,1372
"Turkey",2020-06-28,1356
"Turkey",2020-06-29,1374
"Turkey",2020-06-30,1293
"Turkey",2020-07-01,1192
"Turkey",2020-07-02,1186
"Turkey",2020-07-03,1172
"Turkey",2020-07-04,1154
"Turkey",2020-07-05,1148
"Turkey",2020-07-06,1086
"Turkey",2020-07-07,1053
"Turkey",2020-07-08,1041
"Turkey",2020-07-09,1024
"Turkey",2020-07-10,1003
"Turkey",2020-07-11,1016
"Turkey",2020-07-12,1012
"Turkey",2020-07-13,1008
"Turkey",2020-07-14,992
"Turkey",2020-07-15,947
"Turkey",2020-07-16,933
"Turkey",2020-07-17,926
"Turkey",2020-07-18,918
"Turkey",2020-07-19,924
"Turkey",2020-07-20,931
"Turkey",2020-07-21,928
"Turkey",2020-07-22,902
"Turkey",2020-07-23,913
"Turkey",2020-07-24,937
"Turkey",2020-07-25,921
"Turkey",2020-07-26,927
"Turkey",2020-07-27,919
"Turkey",2020-07-28,7693
"Turkey",2020-07-29,7672
"Turkey",2020-07-30,7697
"Turkey",2020-07-31,7712
"Turkey",2020-08-01,7726
"Turkey",2020-08-02,7717
"Turkey",2020-08-03,7725
"Turkey",2020-08-04,7813
"Turkey",2020-08-05,7908
"Turkey",2020-08-06,7883
"Turkey",2020-08-07,7915
"Turkey",2020-08-08,7902
"Turkey",2020-08-09,7912
"Turkey",2020-08-10,7923
"Turkey",2020-08-11,7913
"Turkey",2020-08-12,7942
"Turkey",2020-08-13,7973
"Turkey",2020-08-14,7956
"Turkey",2020-08-15,7986
"Turkey",2020-08-16,7922
"Turkey",2020-08-17,7963
"Turkey",2020-08-18,7993
"Turkey",2020-08-19,8033
"Turkey",2020-08-20,8142
"Turkey",2020-08-21,7933
"Turkey",2020-08-22,8039
"Turkey",2020-08-23,7947
"Turkey",2020-08-24,8173
"Turkey",2020-08-25,8232
"Turkey",2020-08-26,8043
"Turkey",2020-08-27,8221
"Turkey",2020-08-28,8247
"Turkey",2020-08-29,8279
"Turkey",2020-08-30,8212
"Turkey",2020-08-31,8317
"Turkey",2020-09-01,8302
"Turkey",2020-09-02,8326
"Turkey",2020-09-03,8372
"Turkey",2020-09-04,8342
"Turkey",2020-09-05,8403
"Turkey",2020-09-06,8308
"Turkey",2020-09-07,8433
"Turkey",2020-09-08,8491
"Turkey",2020-09-09,8403
"Turkey",2020-09-10,8242
"Turkey",2020-09-11,8401
"Turkey",2020-09-12,8239
"Turkey",2020-09-13,8257
"Turkey",2020-09-14,8446
"Turkey",2020-09-15,8472
"Turkey",2020-09-16,8501
"Turkey",2020-09-17,8378
"Turkey",2020-09-18,8501
"Turkey",2020-09-19,8268
"Turkey",2020-09-20,8249
"Turkey",2020-09-21,8473
"Turkey",2020-09-22,8422
"Turkey",2020-09-23,8497
"Turkey",2020-09-24,8451
"Turkey",2020-09-25,8395
"Turkey",2020-09-26,8241
"Turkey",2020-09-27,8197
"Turkey",2020-09-28,8142
"Turkey",2020-09-29,8157
"Turkey",2020-09-30,8121
"Turkey",2020-10-01,8137
"Turkey",2020-10-02,8172
"Turkey",2020-10-03,8232
"Turkey",2020-10-04,8159
"Turkey",2020-10-05,8333
"Turkey",2020-10-06,8241
"Turkey",2020-10-07,8311
"Turkey",2020-10-08,8345
"Turkey",2020-10-09,8359
"Turkey",2020-10-10,8379
"Turkey",2020-10-11,8232
"Turkey",2020-10-12,8344
"Turkey",2020-10-13,8362
"Turkey",2020-10-14,8401
"Turkey",2020-10-15,8423
"Turkey",2020-10-16,8542
"Turkey",2020-10-17,8453
"Turkey",2020-10-18,8545
"Turkey",2020-10-19,8756
"Turkey",2020-10-20,8624
"Turkey",2020-10-21,8743
"Turkey",2020-10-22,8832
"Turkey",2020-10-23,8895
"Turkey",2020-10-24,8821
"Turkey",2020-10-25,8747
"Turkey",2020-10-26,8928
"Turkey",2020-10-27,8939
"Turkey",2020-10-28,9035
"Turkey",2020-10-29,9049
"Turkey",2020-10-30,9052
"Turkey",2020-10-31,8943
"Turkey",2020-11-01,8836
"Turkey",2020-11-02,9032
"Turkey",2020-11-03,9073
"Turkey",2020-11-04,9121
"Turkey",2020-11-05,9041
"Turkey",2020-11-06,9166
"Turkey",2020-11-07,9213
"Turkey",2020-11-08,9246
"Turkey",2020-11-09,9306
"Turkey",2020-11-10,9259
"Turkey",2020-11-11,9423
"Turkey",2020-11-12,9571
"Turkey",2020-11-13,9775
"Turkey",2020-11-14,9846
"Turkey",2020-11-15,9953
"Turkey",2020-11-16,10046
"Turkey",2020-11-17,10549
"Turkey",2020-11-18,10946
"Turkey",2020-11-19,11273
"Turkey",2020-11-20,11834
"Turkey",2020-11-21,12263
"Turkey",2020-11-22,12748
"Turkey",2020-11-23,13444
"Turkey",2020-11-24,14112
"Turkey",2020-11-25,13545
"Turkey",2020-11-26,29132
"Turkey",2020-11-27,29845
"Turkey",2020-11-28,30103
"Turkey",2020-11-29,29281
"Turkey",2020-11-30,31219
"Turkey",2020-12-01,30110
"Turkey",2020-12-02,31923
"Turkey",2020-12-03,32381
"Turkey",2020-12-04,32736
"Turkey",2020-12-05,31896
"Turkey",2020-12-06,30402
"Turkey",2020-12-07,32137
"Turkey",2020-12-08,33198
"Turkey",2020-12-09,31712
"Turkey",2020-12-10,30424
"Turkey",2020-12-11,32106
"Turkey",2020-12-12,29136
"Turkey",2020-12-13,26919
"Turkey",2020-12-14,29617
"Turkey",2020-12-15,32102
"Turkey",2020-12-16,29718
"Turkey",2020-12-17,27515
"Turkey",2020-12-18,26410
"Turkey",2020-12-19,22195
"Turkey",2020-12-20,20316
"Turkey",2020-12-21,19103
"Turkey",2020-12-22,19256
"Turkey",2020-12-23,19650
"Turkey",2020-12-24,18102
"Turkey",2020-12-25,17543
"Turkey",2020-12-26,15118
"Turkey",2020-12-27,14205
"Turkey",2020-12-28,15197
"Turkey",2020-12-29,15805
"Turkey",2020-12-30,15692
"Turkey",2020-12-31,14380
"Turkey",2021-01-01,12203
"Turkey",2021-01-02,11180
"Turkey",2021-01-03,9877
"Turkey",2021-01-04,13695
"Turkey",2021-01-05,14494
"Turkey",2021-01-06,13830
"Turkey",2021-01-07,12171
"Turkey",2021-01-08,11479
"Turkey",2021-01-09,9537
"Turkey",2021-01-10,9138
"Turkey",2021-01-11,10220
"Turkey",2021-01-12,9809
"Turkey",2021-01-13,9554
"Turkey",2021-01-14,8962
"Turkey",2021-01-15,8314
"Turkey",2021-01-16,7550
"Turkey",2021-01-17,6436
"Turkey",2021-01-18,5862
"Turkey",2021-01-19,6818
"Turkey",2021-01-20,6435
"Turkey",2021-01-21,6289
"Turkey",2021-01-22,5967
"Turkey",2021-01-23,5856
"Turkey",2021-01-24,5277
"Turkey",2021-01-25,5642
"Turkey",2021-01-26,7103
"Turkey",2021-01-27,7489
"Turkey",2021-01-28,7279
"Turkey",2021-01-29,6912
"Turkey",2021-01-30,6871
"Turkey",2021-01-31,6562
"Turkey",2021-02-01,7719
"Turkey",2021-02-02,7795
"Turkey",2021-02-03,8102
"Turkey",2021-02-04,7909
"Turkey",2021-02-05,7901
"Turkey",2021-02-06,7897
"Turkey",2021-02-07,6670
"Turkey",2021-02-08,8103
"Turkey",2021-02-09,8636
"Turkey",2021-02-10,8642
"Turkey",2021-02-11,7590
"Turkey",2021-02-12,7763
"Turkey",2021-02-13,7706
"Turkey",2021-02-14,6287
"Turkey",2021-02-15,7945
"Turkey",2021-02-16,7906
"Turkey",2021-02-17,7325
"Turkey",2021-02-18,7241
"Turkey",2021-02-19,7419
"Turkey",2021-02-20,7857
"Turkey",2021-02-21,6546
"Turkey",2021-02-22,8104
"Turkey",2021-02-23,9107
"Turkey",2021-02-24,9561
"Turkey",2021-02-25,9572
"Turkey",2021-02-26,9205
"Turkey",2021-02-27,9193
"Turkey",2021-02-28,8424
"Turkey",2021-03-01,9891
"Turkey",2021-03-02,11837
"Turkey",2021-03-03,11520
"Turkey",2021-03-04,11322
"Turkey",2021-03-05,11302
"Turkey",2021-03-06,11770
"Turkey",2021-03-07,11187
"Turkey",2021-03-08,13215
"Turkey",2021-03-09,13755
"Turkey",2021-03-10,14556
"Turkey",2021-03-11,14046
"Turkey",2021-03-12,14941
"Turkey",2021-03-13,15082
"Turkey",2021-03-14,13378
"Turkey",2021-03-15,15503
"Turkey",2021-03-16,16749
"Turkey",2021-03-17,18912
"Turkey",2021-03-18,20049
"Turkey",2021-03-19,21030
"Turkey",2021-03-20,21061
"Turkey",2021-03-21,20428
"Turkey",2021-03-22,22216
"Turkey",2021-03-23,26182
"Turkey",2021-03-24,29762
"Turkey",2021-03-25,28731
"Turkey",2021-03-26,29081
"Turkey",2021-03-27,30021
"Turkey",2021-03-28,29058
"Turkey",2021-03-29,32404
"Turkey",2021-03-30,37303
"Turkey",2021-03-31,39302
"Turkey",2021-04-01,40806
"Turkey",2021-04-02,42308
"Turkey",2021-04-03,44756
"Turkey",2021-04-04,41998
"Turkey",2021-04-05,42551
"Turkey",2021-04-06,49584
"Turkey",2021-04-07,54740
"Turkey",2021-04-08,55941
"Turkey",2021-04-09,55791
"Turkey",2021-04-10,52676
"Turkey",2021-04-11,50678
"Turkey",2021-04-12,54562
"Turkey",2021-04-13,59187
"Turkey",2021-04-14,62797
"Turkey",2021-04-15,61400
"Turkey",2021-04-16,63082
"Turkey",2021-04-17,62606
"Turkey",2021-04-18,55802
"Turkey",2021-04-19,55149
"Turkey",2021-04-20,61028
"Turkey",2021-04-21,61967
"Turkey",2021-04-22,54791
"Turkey",2021-04-23,49438
"Turkey",2021-04-24,40596
"Turkey",2021-04-25,38553
"Turkey",2021-04-26,37312
"Turkey",2021-04-27,43301
"Turkey",2021-04-28,40444
"Turkey",2021-04-29,37674
"Turkey",2021-04-30,31891
"Turkey",2021-05-01,28817
"Turkey",2021-05-02,25980
"Turkey",2021-05-03,24733
"Turkey",2021-05-04,28997
"Turkey",2021-05-05,26476
"Turkey",2021-05-06,22388
"Turkey",2021-05-07,20107
"Turkey",2021-05-08,18052
"Turkey",2021-05-09,15191
"Turkey",2021-05-10,13604
"Turkey",2021-05-11,14497
"Turkey",2021-05-12,13029
"Turkey",2021-05-13,11534
"Turkey",2021-05-14,11394
"Turkey",2021-05-15,11472
"Turkey",2021-05-16,10512
"Turkey",2021-05-17,10174
"Turkey",2021-05-18,11937
"Turkey",2021-05-19,11553
"Turkey",2021-05-20,9385
"Turkey",2021-05-21,9528
"Turkey",2021-05-22,8697
"Turkey",2021-05-23,7839
"Turkey",2021-05-24,7523
"Turkey",2021-05-25,9375
"Turkey",2021-05-26,8738
"Turkey",2021-05-27,8426
"Turkey",2021-05-28,7773
"Turkey",2021-05-29,7656
"Turkey",2021-05-30,6933
"Turkey",2021-05-31,6493
"Turkey",2021-06-01,7112
"Turkey",2021-06-02,7181
"Turkey",2021-06-03,6602
"Turkey",2021-06-04,6169
"Turkey",2021-06-05,6126
"Turkey",2021-06-06,5386
"Turkey",2021-06-07,5647
"Turkey",2021-06-08,6609
"Turkey",2021-06-09,6454
"Turkey",2021-06-10,6408
"Turkey",2021-06-11,6261
"Turkey",2021-06-12,6076
"Turkey",2021-06-13,5012
"Turkey",2021-06-14,5626
"Turkey",2021-06-15,5955
"Turkey",2021-06-16,6221
"Turkey",2021-06-17,5904
"Turkey",2021-06-18,5575
"Turkey",2021-06-19,5480
"Turkey",2021-06-20,5091
"Turkey",2021-06-21,5294
"Turkey",2021-06-22,6143
"Turkey",2021-06-23,5809
"Turkey",2021-06-24,5703
"Turkey",2021-06-25,5630
"Turkey",2021-06-26,5266
"Turkey",2021-06-27,4883
"Turkey",2021-06-28,5283
"Turkey",2021-06-29,5846
"Turkey",2021-06-30,5496
"Turkey",2021-07-01,5288
"Turkey",2021-07-02,4891
"Turkey",2021-07-03,4537
"Turkey",2021-07-04,4418
"Turkey",2021-07-05,4678
"Turkey",2021-07-06,5299
"Turkey",2021-07-07,5160
"Turkey",2021-07-08,5171
"Turkey",2021-07-09,5670
"Turkey",2021-07-10,5530
"Turkey",2021-07-11,5261
"Turkey",2021-07-12,5404
"Turkey",2021-07-13,6285
"Turkey",2021-07-14,6907
"Turkey",2021-07-15,7304
"Turkey",2021-07-16,6918
"Turkey",2021-07-17,7666
"Turkey",2021-07-18,7680
"Turkey",2021-07-19,7667
"Turkey",2021-07-20,8780
"Turkey",2021-07-21,8151
"Turkey",2021-07-22,9586
"Turkey",2021-07-23,11094
"Turkey",2021-07-24,12381
"Turkey",2021-07-25,14230
"Turkey",2021-07-26,16809
"Turkey",2021-07-27,19761
"Turkey",2021-07-28,22291
"Turkey",2021-07-29,22161
"Turkey",2021-07-30,22083
"Turkey",2021-07-31,22332
"Turkey",2021-08-01,20890
"Turkey",2021-08-02,22898
"Turkey",2021-08-03,24832
"Turkey",2021-08-04,26822
"Turkey",2021-08-05,24297
"Turkey",2021-08-06,23957
"Turkey",2021-08-07,25100
"Turkey",2021-08-08,22699
"Turkey",2021-08-09,23731
"Turkey",2021-08-10,26597
"Turkey",2021-08-11,27356
"Turkey",2021-08-12,22261
"Turkey",2021-08-13,21372
"Turkey",2021-08-14,19949
"Turkey",2021-08-15,18847
"Turkey",2021-08-16,18163
"Turkey",2021-08-17,21692
"Turkey",2021-08-18,19944
"Turkey",2021-08-19,19320
"Turkey",2021-08-20,19918
"Turkey",2021-08-21,19351
"Turkey",2021-08-22,18622
"Turkey",2021-08-23,18857
"Turkey",2021-08-24,19191
"Turkey",2021-08-25,19970
"Turkey",2021-08-26,19616
"Turkey",2021-08-27,18340
"Turkey",2021-08-28,17912
"Turkey",2021-08-29,17332
"Turkey",2021-08-30,19557
"Turkey",2021-08-31,21893
"Turkey",2021-09-01,23946
"Turkey",2021-09-02,23496
"Turkey",2021-09-03,22857
"Turkey",2021-09-04,20033
"Turkey",2021-09-05,19391
"Turkey",2021-09-06,20962
"Turkey",2021-09-07,23638
"Turkey",2021-09-08,23914
"Turkey",2021-09-09,23846
"Turkey",2021-09-10,23562
"Turkey",2021-09-11,22923
"Turkey",2021-09-12,21352
"Turkey",2021-09-13,24613
"Turkey",2021-09-14,27802
"Turkey",2021-09-15,28224
"Turkey",2021-09-16,28118
"Turkey",2021-09-17,27692
"Turkey",2021-09-18,26161
"Turkey",2021-09-19,26398
"Turkey",2021-09-20,27688
"Turkey",2021-09-21,29338
"Turkey",2021-09-22,28168
"Turkey",2021-09-23,27844
"Turkey",2021-09-24,27197
"Turkey",2021-09-25,26145
"Turkey",2021-09-26,25861
"Turkey",2021-09-27,27188
"Turkey",2021-09-28,28892
"Turkey",2021-09-29,29386
"Turkey",2021-09-30,29104
"Turkey",2021-10-01,28873
"Turkey",2021-10-02,27973
"Turkey",2021-10-03,27351
"Turkey",2021-10-04,28810
"Turkey",2021-10-05,29802
"Turkey",2021-10-06,30438
"Turkey",2021-10-07,30019
"Turkey",2021-10-08,30201
"Turkey",2021-10-09,28645
"Turkey",2021-10-10,28370
"Turkey",2021-10-11,30563
"Turkey",2021-10-12,33860
"Turkey",2021-10-13,31248
"Turkey",2021-10-14,30709
"Turkey",2021-10-15,30694
"Turkey",2021-10-16,28537
"Turkey",2021-10-17,24114
"Turkey",2021-10-18,29240
"Turkey",2021-10-19,30862
"Turkey",2021-10-20,29760
"Turkey",2021-10-21,28465
"Turkey",2021-10-22,28192
"Turkey",2021-10-23,26217
"Turkey",2021-10-24,24792
"Turkey",2021-10-25,27663
"Turkey",2021-10-26,29643
"Turkey",2021-10-27,26896
"Turkey",2021-10-28,25528
"Turkey",2021-10-29,24409
"Turkey",2021-10-30,23096
"Turkey",2021-10-31,23948
"Turkey",2021-11-01,28678
"Turkey",2021-11-02,29796
"Turkey",2021-11-03,29764
"Turkey",2021-11-04,29482
"Turkey",2021-11-05,28193
"Turkey",2021-11-06,27474
"Turkey",2021-11-07,25304
"Turkey",2021-11-08,27824
"Turkey",2021-11-09,28662
"Turkey",2021-11-10,27259
"Turkey",2021-11-11,24898
"Turkey",2021-11-12,23637
"Turkey",2021-11-13,22583
"Turkey",2021-11-14,21624
"Turkey",2021-11-15,23852
"Turkey",2021-11-16,25101
"Turkey",2021-11-17,23867
"Turkey",2021-11-18,22234
"Turkey",2021-11-19,23810
"Turkey",2021-11-20,23347
"Turkey",2021-11-21,21177
"Turkey",2021-11-22,24856
"Turkey",2021-11-23,28170
"Turkey",2021-11-24,27592
"Turkey",2021-11-25,24467
"Turkey",2021-11-26,24002
"Turkey",2021-11-27,23759
"Turkey",2021-11-28,21655
"Turkey",2021-11-29,24317
"Turkey",2021-11-30,25216
"Turkey",2021-12-01,22556
"Turkey",2021-12-02,21747
"Turkey",2021-12-03,21495
"Turkey",2021-12-04,20374
"Turkey",2021-12-05,19357
"Turkey",2021-12-06,20033
"Turkey",2021-12-07,22687
"Turkey",2021-12-08,20874
"Turkey",2021-12-09,19696
"Turkey",2021-12-10,18561
"Turkey",2021-12-11,19255
"Turkey",2021-12-12,17956
"Turkey",2021-12-13,18796
"Turkey",2021-12-14,21477
"Turkey",2021-12-15,19872
"Turkey",2021-12-16,18100
"Turkey",2021-12-17,18141
"Turkey",2021-12-18,17644
"Turkey",2021-12-19,16910
"Turkey",2021-12-20,18762
"Turkey",2021-12-21,19859
"Turkey",2021-12-22,19095
"Turkey",2021-12-23,18771
"Turkey",2021-12-24,18910
"Turkey",2021-12-25,20470
"Turkey",2021-12-26,20138
"Turkey",2021-12-27,26099
"Turkey",2021-12-28,32176
"Turkey",2021-12-29,36684
"Turkey",2021-12-30,39681
"Turkey",2021-12-31,40786
"Turkey",2022-01-01,36731
"Turkey",2022-01-02,33520
"Turkey",2022-01-03,44869
"Turkey",2022-01-04,54724
"Turkey",2022-01-05,66467
"Turkey",2022-01-06,68413
"Turkey",2022-01-07,63214
"Turkey",2022-01-08,66237
"Turkey",2022-01-09,61727
"Turkey",2022-01-10,65236
"Turkey",2022-01-11,74266
"Turkey",2022-01-12,77722
"Turkey",2022-01-13,75564
"Turkey",2022-01-14,67857
