"state","country","date","cases"
"Beijing","China","2020-04-17",593
"Beijing","China","2020-04-18",593
"Beijing","China","2020-04-19",593
"Beijing","China","2020-04-20",593
"Beijing","China","2020-04-21",593
"Beijing","China","2020-04-22",593
"Beijing","China","2020-04-23",593
"Chongqing","China","2020-01-22",6
"Chongqing","China","2020-01-23",9
"Chongqing","China","2020-01-24",27
"Chongqing","China","2020-01-25",57
"Chongqing","China","2020-01-26",75
"Chongqing","China","2020-01-27",110
"Chongqing","China","2020-01-28",132
"Chongqing","China","2020-01-29",147
"Chongqing","China","2020-01-30",182
"Chongqing","China","2020-01-31",211
"Chongqing","China","2020-02-01",247
"Chongqing","China","2020-02-02",300
"Chongqing","China","2020-02-03",337
"Chongqing","China","2020-02-04",366
"Chongqing","China","2020-02-05",389
"Chongqing","China","2020-02-06",411
"Chongqing","China","2020-02-07",426
"Chongqing","China","2020-02-08",428
"Chongqing","China","2020-02-09",468
"Chongqing","China","2020-02-10",486
"Chongqing","China","2020-02-11",505
"Chongqing","China","2020-02-12",518
"Chongqing","China","2020-02-13",529
"Chongqing","China","2020-02-14",537
"Chongqing","China","2020-02-15",544
"Chongqing","China","2020-02-16",551
"Chongqing","China","2020-02-17",553
"Chongqing","China","2020-02-18",555
"Chongqing","China","2020-02-19",560
"Chongqing","China","2020-02-20",567
"Chongqing","China","2020-02-21",572
"Chongqing","China","2020-02-22",573
"Chongqing","China","2020-02-23",575
"Chongqing","China","2020-02-24",576
"Chongqing","China","2020-02-25",576
"Chongqing","China","2020-02-26",576
"Chongqing","China","2020-02-27",576
"Chongqing","China","2020-02-28",576
"Chongqing","China","2020-02-29",576
"Chongqing","China","2020-03-01",576
"Chongqing","China","2020-03-02",576
"Chongqing","China","2020-03-03",576
"Chongqing","China","2020-03-04",576
"Chongqing","China","2020-03-05",576
"Chongqing","China","2020-03-06",576
"Chongqing","China","2020-03-07",576
"Chongqing","China","2020-03-08",576
"Chongqing","China","2020-03-09",576
"Chongqing","China","2020-03-10",576
"Chongqing","China","2020-03-11",576
"Chongqing","China","2020-03-12",576
"Chongqing","China","2020-03-13",576
"Chongqing","China","2020-03-14",576
"Chongqing","China","2020-03-15",576
"Chongqing","China","2020-03-16",576
"Chongqing","China","2020-03-17",576
"Chongqing","China","2020-03-18",576
"Chongqing","China","2020-03-19",576
"Chongqing","China","2020-03-20",576
"Chongqing","China","2020-03-21",576
"Chongqing","China","2020-03-22",577
"Chongqing","China","2020-03-23",578
"Chongqing","China","2020-03-24",578
"Chongqing","China","2020-03-25",578
"Chongqing","China","2020-03-26",578
"Chongqing","China","2020-03-27",578
"Chongqing","China","2020-03-28",578
"Chongqing","China","2020-03-29",579
"Chongqing","China","2020-03-30",579
"Chongqing","China","2020-03-31",579
"Chongqing","China","2020-04-01",579
"Chongqing","China","2020-04-02",579
"Chongqing","China","2020-04-03",579
"Chongqing","China","2020-04-04",579
"Chongqing","China","2020-04-05",579
"Chongqing","China","2020-04-06",579
"Chongqing","China","2020-04-07",579
"Chongqing","China","2020-04-08",579
"Chongqing","China","2020-04-09",579
"Chongqing","China","2020-04-10",579
"Chongqing","China","2020-04-11",579
"Chongqing","China","2020-04-12",579
"Chongqing","China","2020-04-13",579
"Chongqing","China","2020-04-14",579
"Chongqing","China","2020-04-15",579
"Chongqing","China","2020-04-16",579
"Chongqing","China","2020-04-17",579
"Chongqing","China","2020-04-18",579
"Chongqing","China","2020-04-19",579
"Chongqing","China","2020-04-20",579
"Chongqing","China","2020-04-21",579
"Chongqing","China","2020-04-22",579
"Chongqing","China","2020-04-23",579
"Fujian","China","2020-01-22",1
"Fujian","China","2020-01-23",5
"Fujian","China","2020-01-24",10
"Fujian","China","2020-01-25",18
"Fujian","China","2020-01-26",35
"Fujian","China","2020-01-27",59
"Fujian","China","2020-01-28",80
"Fujian","China","2020-01-29",84
"Fujian","China","2020-01-30",101
"Fujian","China","2020-01-31",120
"Fujian","China","2020-02-01",144
"Fujian","China","2020-02-02",159
"Fujian","China","2020-02-03",179
"Fujian","China","2020-02-04",194
"Fujian","China","2020-02-05",205
"Fujian","China","2020-02-06",215
"Fujian","China","2020-02-07",224
"Fujian","China","2020-02-08",239
"Fujian","China","2020-02-09",250
"Fujian","China","2020-02-10",261
"Fujian","China","2020-02-11",267
"Fujian","China","2020-02-12",272
"Fujian","China","2020-02-13",279
"Fujian","China","2020-02-14",281
"Fujian","China","2020-02-15",285
"Fujian","China","2020-02-16",287
"Fujian","China","2020-02-17",290
"Fujian","China","2020-02-18",292
"Fujian","China","2020-02-19",293
"Fujian","China","2020-02-20",293
"Fujian","China","2020-02-21",293
"Fujian","China","2020-02-22",293
"Fujian","China","2020-02-23",293
"Fujian","China","2020-02-24",293
"Fujian","China","2020-02-25",294
"Fujian","China","2020-02-26",294
"Fujian","China","2020-02-27",296
"Fujian","China","2020-02-28",296
"Fujian","China","2020-02-29",296
"Fujian","China","2020-03-01",296
"Fujian","China","2020-03-02",296
"Fujian","China","2020-03-03",296
"Fujian","China","2020-03-04",296
"Fujian","China","2020-03-05",296
"Fujian","China","2020-03-06",296
"Fujian","China","2020-03-07",296
"Fujian","China","2020-03-08",296
"Fujian","China","2020-03-09",296
"Fujian","China","2020-03-10",296
"Fujian","China","2020-03-11",296
"Fujian","China","2020-03-12",296
"Fujian","China","2020-03-13",296
"Fujian","China","2020-03-14",296
"Fujian","China","2020-03-15",296
"Fujian","China","2020-03-16",296
"Fujian","China","2020-03-17",296
"Fujian","China","2020-03-18",296
"Fujian","China","2020-03-19",296
"Fujian","China","2020-03-20",299
"Fujian","China","2020-03-21",303
"Fujian","China","2020-03-22",313
"Fujian","China","2020-03-23",313
"Fujian","China","2020-03-24",318
"Fujian","China","2020-03-25",322
"Fujian","China","2020-03-26",328
"Fujian","China","2020-03-27",331
"Fujian","China","2020-03-28",337
"Fujian","China","2020-03-29",338
"Fujian","China","2020-03-30",340
"Fujian","China","2020-03-31",343
"Fujian","China","2020-04-01",345
"Fujian","China","2020-04-02",345
"Fujian","China","2020-04-03",349
"Fujian","China","2020-04-04",350
"Fujian","China","2020-04-05",350
"Fujian","China","2020-04-06",350
"Fujian","China","2020-04-07",351
"Fujian","China","2020-04-08",351
"Fujian","China","2020-04-09",351
"Fujian","China","2020-04-10",351
"Fujian","China","2020-04-11",351
"Fujian","China","2020-04-12",352
"Fujian","China","2020-04-13",352
"Fujian","China","2020-04-14",353
"Fujian","China","2020-04-15",353
"Fujian","China","2020-04-16",353
"Fujian","China","2020-04-17",354
"Fujian","China","2020-04-18",355
"Fujian","China","2020-04-19",355
"Fujian","China","2020-04-20",355
"Fujian","China","2020-04-21",355
"Fujian","China","2020-04-22",355
"Fujian","China","2020-04-23",355
"Gansu","China","2020-01-22",0
"Gansu","China","2020-01-23",2
"Gansu","China","2020-01-24",2
"Gansu","China","2020-01-25",4
"Gansu","China","2020-01-26",7
"Gansu","China","2020-01-27",14
"Gansu","China","2020-01-28",19
"Gansu","China","2020-01-29",24
"Gansu","China","2020-01-30",26
"Gansu","China","2020-01-31",29
"Gansu","China","2020-02-01",40
"Gansu","China","2020-02-02",51
"Gansu","China","2020-02-03",55
"Gansu","China","2020-02-04",57
"Gansu","China","2020-02-05",62
"Gansu","China","2020-02-06",62
"Gansu","China","2020-02-07",67
"Gansu","China","2020-02-08",79
"Gansu","China","2020-02-09",83
"Gansu","China","2020-02-10",83
"Gansu","China","2020-02-11",86
"Gansu","China","2020-02-12",87
"Gansu","China","2020-02-13",90
"Gansu","China","2020-02-14",90
"Gansu","China","2020-02-15",90
"Gansu","China","2020-02-16",90
"Gansu","China","2020-02-17",91
"Gansu","China","2020-02-18",91
"Gansu","China","2020-02-19",91
"Gansu","China","2020-02-20",91
"Gansu","China","2020-02-21",91
"Gansu","China","2020-02-22",91
"Gansu","China","2020-02-23",91
"Gansu","China","2020-02-24",91
"Gansu","China","2020-02-25",91
"Gansu","China","2020-02-26",91
"Gansu","China","2020-02-27",91
"Gansu","China","2020-02-28",91
"Gansu","China","2020-02-29",91
"Gansu","China","2020-03-01",91
"Gansu","China","2020-03-02",91
"Gansu","China","2020-03-03",91
"Gansu","China","2020-03-04",91
"Gansu","China","2020-03-05",102
"Gansu","China","2020-03-06",119
"Gansu","China","2020-03-07",120
"Gansu","China","2020-03-08",124
"Gansu","China","2020-03-09",124
"Gansu","China","2020-03-10",125
"Gansu","China","2020-03-11",127
"Gansu","China","2020-03-12",127
"Gansu","China","2020-03-13",127
"Gansu","China","2020-03-14",129
"Gansu","China","2020-03-15",133
"Gansu","China","2020-03-16",133
"Gansu","China","2020-03-17",133
"Gansu","China","2020-03-18",133
"Gansu","China","2020-03-19",134
"Gansu","China","2020-03-20",134
"Gansu","China","2020-03-21",134
"Gansu","China","2020-03-22",136
"Gansu","China","2020-03-23",136
"Gansu","China","2020-03-24",136
"Gansu","China","2020-03-25",136
"Gansu","China","2020-03-26",136
"Gansu","China","2020-03-27",136
"Gansu","China","2020-03-28",136
"Gansu","China","2020-03-29",138
"Gansu","China","2020-03-30",138
"Gansu","China","2020-03-31",138
"Gansu","China","2020-04-01",138
"Gansu","China","2020-04-02",138
"Gansu","China","2020-04-03",138
"Gansu","China","2020-04-04",138
"Gansu","China","2020-04-05",138
"Gansu","China","2020-04-06",139
"Gansu","China","2020-04-07",139
"Gansu","China","2020-04-08",139
"Gansu","China","2020-04-09",139
"Gansu","China","2020-04-10",139
"Gansu","China","2020-04-11",139
"Gansu","China","2020-04-12",139
"Gansu","China","2020-04-13",139
"Gansu","China","2020-04-14",139
"Gansu","China","2020-04-15",139
"Gansu","China","2020-04-16",139
"Gansu","China","2020-04-17",139
"Gansu","China","2020-04-18",139
"Gansu","China","2020-04-19",139
"Gansu","China","2020-04-20",139
"Gansu","China","2020-04-21",139
"Gansu","China","2020-04-22",139
"Gansu","China","2020-04-23",139
"Guangdong","China","2020-01-22",26
"Guangdong","China","2020-01-23",32
"Guangdong","China","2020-01-24",53
"Guangdong","China","2020-01-25",78
"Guangdong","China","2020-01-26",111
"Guangdong","China","2020-01-27",151
"Guangdong","China","2020-01-28",207
"Guangdong","China","2020-01-29",277
"Guangdong","China","2020-01-30",354
"Guangdong","China","2020-01-31",436
"Guangdong","China","2020-02-01",535
"Guangdong","China","2020-02-02",632
"Guangdong","China","2020-02-03",725
"Guangdong","China","2020-02-04",813
"Guangdong","China","2020-02-05",895
"Guangdong","China","2020-02-06",970
"Guangdong","China","2020-02-07",1034
"Guangdong","China","2020-02-08",1095
"Guangdong","China","2020-02-09",1131
"Guangdong","China","2020-02-10",1159
"Guangdong","China","2020-02-11",1177
"Guangdong","China","2020-02-12",1219
"Guangdong","China","2020-02-13",1241
"Guangdong","China","2020-02-14",1261
"Guangdong","China","2020-02-15",1294
"Guangdong","China","2020-02-16",1316
"Guangdong","China","2020-02-17",1322
"Guangdong","China","2020-02-18",1328
"Guangdong","China","2020-02-19",1331
"Guangdong","China","2020-02-20",1332
"Guangdong","China","2020-02-21",1333
"Guangdong","China","2020-02-22",1339
"Guangdong","China","2020-02-23",1342
"Guangdong","China","2020-02-24",1345
"Guangdong","China","2020-02-25",1347
"Guangdong","China","2020-02-26",1347
"Guangdong","China","2020-02-27",1347
"Guangdong","China","2020-02-28",1348
"Guangdong","China","2020-02-29",1349
"Guangdong","China","2020-03-01",1349
"Guangdong","China","2020-03-02",1350
"Guangdong","China","2020-03-03",1350
"Guangdong","China","2020-03-04",1350
"Guangdong","China","2020-03-05",1351
"Guangdong","China","2020-03-06",1352
"Guangdong","China","2020-03-07",1352
"Guangdong","China","2020-03-08",1352
"Guangdong","China","2020-03-09",1352
"Guangdong","China","2020-03-10",1353
"Guangdong","China","2020-03-11",1356
"Guangdong","China","2020-03-12",1356
"Guangdong","China","2020-03-13",1356
"Guangdong","China","2020-03-14",1356
"Guangdong","China","2020-03-15",1360
"Guangdong","China","2020-03-16",1361
"Guangdong","China","2020-03-17",1364
"Guangdong","China","2020-03-18",1370
"Guangdong","China","2020-03-19",1378
"Guangdong","China","2020-03-20",1395
"Guangdong","China","2020-03-21",1400
"Guangdong","China","2020-03-22",1413
"Guangdong","China","2020-03-23",1415
"Guangdong","China","2020-03-24",1428
"Guangdong","China","2020-03-25",1433
"Guangdong","China","2020-03-26",1448
"Guangdong","China","2020-03-27",1456
"Guangdong","China","2020-03-28",1467
"Guangdong","China","2020-03-29",1475
"Guangdong","China","2020-03-30",1484
"Guangdong","China","2020-03-31",1494
"Guangdong","China","2020-04-01",1501
"Guangdong","China","2020-04-02",1507
"Guangdong","China","2020-04-03",1514
"Guangdong","China","2020-04-04",1516
"Guangdong","China","2020-04-05",1524
"Guangdong","China","2020-04-06",1532
"Guangdong","China","2020-04-07",1533
"Guangdong","China","2020-04-08",1536
"Guangdong","China","2020-04-09",1539
"Guangdong","China","2020-04-10",1544
"Guangdong","China","2020-04-11",1548
"Guangdong","China","2020-04-12",1552
"Guangdong","China","2020-04-13",1555
"Guangdong","China","2020-04-14",1564
"Guangdong","China","2020-04-15",1566
"Guangdong","China","2020-04-16",1571
"Guangdong","China","2020-04-17",1577
"Guangdong","China","2020-04-18",1579
"Guangdong","China","2020-04-19",1580
"Guangdong","China","2020-04-20",1581
"Guangdong","China","2020-04-21",1582
"Guangdong","China","2020-04-22",1582
"Guangdong","China","2020-04-23",1585
"Guangxi","China","2020-01-22",2
"Guangxi","China","2020-01-23",5
"Guangxi","China","2020-01-24",23
"Guangxi","China","2020-01-25",23
"Guangxi","China","2020-01-26",36
"Guangxi","China","2020-01-27",46
"Guangxi","China","2020-01-28",51
"Guangxi","China","2020-01-29",58
"Guangxi","China","2020-01-30",78
"Guangxi","China","2020-01-31",87
"Guangxi","China","2020-02-01",100
"Guangxi","China","2020-02-02",111
"Guangxi","China","2020-02-03",127
"Guangxi","China","2020-02-04",139
"Guangxi","China","2020-02-05",150
"Guangxi","China","2020-02-06",168
"Guangxi","China","2020-02-07",172
"Guangxi","China","2020-02-08",183
"Guangxi","China","2020-02-09",195
"Guangxi","China","2020-02-10",210
"Guangxi","China","2020-02-11",215
"Guangxi","China","2020-02-12",222
"Guangxi","China","2020-02-13",222
"Guangxi","China","2020-02-14",226
"Guangxi","China","2020-02-15",235
"Guangxi","China","2020-02-16",237
"Guangxi","China","2020-02-17",238
"Guangxi","China","2020-02-18",242
"Guangxi","China","2020-02-19",244
"Guangxi","China","2020-02-20",245
"Guangxi","China","2020-02-21",246
"Guangxi","China","2020-02-22",249
"Guangxi","China","2020-02-23",249
"Guangxi","China","2020-02-24",251
"Guangxi","China","2020-02-25",252
"Guangxi","China","2020-02-26",252
"Guangxi","China","2020-02-27",252
"Guangxi","China","2020-02-28",252
"Guangxi","China","2020-02-29",252
"Guangxi","China","2020-03-01",252
"Guangxi","China","2020-03-02",252
"Guangxi","China","2020-03-03",252
"Guangxi","China","2020-03-04",252
"Guangxi","China","2020-03-05",252
"Guangxi","China","2020-03-06",252
"Guangxi","China","2020-03-07",252
"Guangxi","China","2020-03-08",252
"Guangxi","China","2020-03-09",252
"Guangxi","China","2020-03-10",252
"Guangxi","China","2020-03-11",252
"Guangxi","China","2020-03-12",252
"Guangxi","China","2020-03-13",252
"Guangxi","China","2020-03-14",252
"Guangxi","China","2020-03-15",252
"Guangxi","China","2020-03-16",252
"Guangxi","China","2020-03-17",253
"Guangxi","China","2020-03-18",253
"Guangxi","China","2020-03-19",253
"Guangxi","China","2020-03-20",254
"Guangxi","China","2020-03-21",254
"Guangxi","China","2020-03-22",254
"Guangxi","China","2020-03-23",254
"Guangxi","China","2020-03-24",254
"Guangxi","China","2020-03-25",254
"Guangxi","China","2020-03-26",254
"Guangxi","China","2020-03-27",254
"Guangxi","China","2020-03-28",254
"Guangxi","China","2020-03-29",254
"Guangxi","China","2020-03-30",254
"Guangxi","China","2020-03-31",254
"Guangxi","China","2020-04-01",254
"Guangxi","China","2020-04-02",254
"Guangxi","China","2020-04-03",254
"Guangxi","China","2020-04-04",254
"Guangxi","China","2020-04-05",254
"Guangxi","China","2020-04-06",254
"Guangxi","China","2020-04-07",254
"Guangxi","China","2020-04-08",254
"Guangxi","China","2020-04-09",254
"Guangxi","China","2020-04-10",254
"Guangxi","China","2020-04-11",254
"Guangxi","China","2020-04-12",254
"Guangxi","China","2020-04-13",254
"Guangxi","China","2020-04-14",254
"Guangxi","China","2020-04-15",254
"Guangxi","China","2020-04-16",254
"Guangxi","China","2020-04-17",254
"Guangxi","China","2020-04-18",254
"Guangxi","China","2020-04-19",254
"Guangxi","China","2020-04-20",254
"Guangxi","China","2020-04-21",254
"Guangxi","China","2020-04-22",254
"Guangxi","China","2020-04-23",254
"Guizhou","China","2020-01-22",1
"Guizhou","China","2020-01-23",3
"Guizhou","China","2020-01-24",3
"Guizhou","China","2020-01-25",4
"Guizhou","China","2020-01-26",5
"Guizhou","China","2020-01-27",7
"Guizhou","China","2020-01-28",9
"Guizhou","China","2020-01-29",9
"Guizhou","China","2020-01-30",12
"Guizhou","China","2020-01-31",29
"Guizhou","China","2020-02-01",29
"Guizhou","China","2020-02-02",38
"Guizhou","China","2020-02-03",46
"Guizhou","China","2020-02-04",58
"Guizhou","China","2020-02-05",64
"Guizhou","China","2020-02-06",71
"Guizhou","China","2020-02-07",81
"Guizhou","China","2020-02-08",89
"Guizhou","China","2020-02-09",99
"Guizhou","China","2020-02-10",109
"Guizhou","China","2020-02-11",127
"Guizhou","China","2020-02-12",133
"Guizhou","China","2020-02-13",135
"Guizhou","China","2020-02-14",140
"Guizhou","China","2020-02-15",143
"Guizhou","China","2020-02-16",144
"Guizhou","China","2020-02-17",146
"Guizhou","China","2020-02-18",146
"Guizhou","China","2020-02-19",146
"Guizhou","China","2020-02-20",146
"Guizhou","China","2020-02-21",146
"Guizhou","China","2020-02-22",146
"Guizhou","China","2020-02-23",146
"Guizhou","China","2020-02-24",146
"Guizhou","China","2020-02-25",146
"Guizhou","China","2020-02-26",146
"Guizhou","China","2020-02-27",146
"Guizhou","China","2020-02-28",146
"Guizhou","China","2020-02-29",146
"Guizhou","China","2020-03-01",146
"Guizhou","China","2020-03-02",146
"Guizhou","China","2020-03-03",146
"Guizhou","China","2020-03-04",146
"Guizhou","China","2020-03-05",146
"Guizhou","China","2020-03-06",146
"Guizhou","China","2020-03-07",146
"Guizhou","China","2020-03-08",146
"Guizhou","China","2020-03-09",146
"Guizhou","China","2020-03-10",146
"Guizhou","China","2020-03-11",146
"Guizhou","China","2020-03-12",146
"Guizhou","China","2020-03-13",146
"Guizhou","China","2020-03-14",146
"Guizhou","China","2020-03-15",146
"Guizhou","China","2020-03-16",146
"Guizhou","China","2020-03-17",147
"Guizhou","China","2020-03-18",146
"Guizhou","China","2020-03-19",146
"Guizhou","China","2020-03-20",146
"Guizhou","China","2020-03-21",146
"Guizhou","China","2020-03-22",146
"Guizhou","China","2020-03-23",146
"Guizhou","China","2020-03-24",146
"Guizhou","China","2020-03-25",146
"Guizhou","China","2020-03-26",146
"Guizhou","China","2020-03-27",146
"Guizhou","China","2020-03-28",146
"Guizhou","China","2020-03-29",146
"Guizhou","China","2020-03-30",146
"Guizhou","China","2020-03-31",146
"Guizhou","China","2020-04-01",146
"Guizhou","China","2020-04-02",146
"Guizhou","China","2020-04-03",146
"Guizhou","China","2020-04-04",146
"Guizhou","China","2020-04-05",146
"Guizhou","China","2020-04-06",146
"Guizhou","China","2020-04-07",146
"Guizhou","China","2020-04-08",146
"Guizhou","China","2020-04-09",146
"Guizhou","China","2020-04-10",146
"Guizhou","China","2020-04-11",146
"Guizhou","China","2020-04-12",146
"Guizhou","China","2020-04-13",146
"Guizhou","China","2020-04-14",146
"Guizhou","China","2020-04-15",146
"Guizhou","China","2020-04-16",146
"Guizhou","China","2020-04-17",146
"Guizhou","China","2020-04-18",146
"Guizhou","China","2020-04-19",147
"Guizhou","China","2020-04-20",147
"Guizhou","China","2020-04-21",147
"Guizhou","China","2020-04-22",147
"Guizhou","China","2020-04-23",147
"Hainan","China","2020-01-22",4
"Hainan","China","2020-01-23",5
"Hainan","China","2020-01-24",8
"Hainan","China","2020-01-25",19
"Hainan","China","2020-01-26",22
"Hainan","China","2020-01-27",33
"Hainan","China","2020-01-28",40
"Hainan","China","2020-01-29",43
"Hainan","China","2020-01-30",46
"Hainan","China","2020-01-31",52
"Hainan","China","2020-02-01",62
"Hainan","China","2020-02-02",64
"Hainan","China","2020-02-03",72
"Hainan","China","2020-02-04",80
"Hainan","China","2020-02-05",99
"Hainan","China","2020-02-06",106
"Hainan","China","2020-02-07",117
"Hainan","China","2020-02-08",124
"Hainan","China","2020-02-09",131
"Hainan","China","2020-02-10",138
"Hainan","China","2020-02-11",144
"Hainan","China","2020-02-12",157
"Hainan","China","2020-02-13",157
"Hainan","China","2020-02-14",159
"Hainan","China","2020-02-15",162
"Hainan","China","2020-02-16",162
"Hainan","China","2020-02-17",163
"Hainan","China","2020-02-18",163
"Hainan","China","2020-02-19",168
"Hainan","China","2020-02-20",168
"Hainan","China","2020-02-21",168
"Hainan","China","2020-02-22",168
"Hainan","China","2020-02-23",168
"Hainan","China","2020-02-24",168
"Hainan","China","2020-02-25",168
"Hainan","China","2020-02-26",168
"Hainan","China","2020-02-27",168
"Hainan","China","2020-02-28",168
"Hainan","China","2020-02-29",168
"Hainan","China","2020-03-01",168
"Hainan","China","2020-03-02",168
"Hainan","China","2020-03-03",168
"Hainan","China","2020-03-04",168
"Hainan","China","2020-03-05",168
"Hainan","China","2020-03-06",168
"Hainan","China","2020-03-07",168
"Hainan","China","2020-03-08",168
"Hainan","China","2020-03-09",168
"Hainan","China","2020-03-10",168
"Hainan","China","2020-03-11",168
"Hainan","China","2020-03-12",168
"Hainan","China","2020-03-13",168
"Hainan","China","2020-03-14",168
"Hainan","China","2020-03-15",168
"Hainan","China","2020-03-16",168
"Hainan","China","2020-03-17",168
"Hainan","China","2020-03-18",168
"Hainan","China","2020-03-19",168
"Hainan","China","2020-03-20",168
"Hainan","China","2020-03-21",168
"Hainan","China","2020-03-22",168
"Hainan","China","2020-03-23",168
"Hainan","China","2020-03-24",168
"Hainan","China","2020-03-25",168
"Hainan","China","2020-03-26",168
"Hainan","China","2020-03-27",168
"Hainan","China","2020-03-28",168
"Hainan","China","2020-03-29",168
"Hainan","China","2020-03-30",168
"Hainan","China","2020-03-31",168
"Hainan","China","2020-04-01",168
"Hainan","China","2020-04-02",168
"Hainan","China","2020-04-03",168
"Hainan","China","2020-04-04",168
"Hainan","China","2020-04-05",168
"Hainan","China","2020-04-06",168
"Hainan","China","2020-04-07",168
"Hainan","China","2020-04-08",168
"Hainan","China","2020-04-09",168
"Hainan","China","2020-04-10",168
"Hainan","China","2020-04-11",168
"Hainan","China","2020-04-12",168
"Hainan","China","2020-04-13",168
"Hainan","China","2020-04-14",168
"Hainan","China","2020-04-15",168
"Hainan","China","2020-04-16",168
"Hainan","China","2020-04-17",168
"Hainan","China","2020-04-18",168
"Hainan","China","2020-04-19",168
"Hainan","China","2020-04-20",168
"Hainan","China","2020-04-21",168
"Hainan","China","2020-04-22",168
"Hainan","China","2020-04-23",168
"Hebei","China","2020-01-22",1
"Hebei","China","2020-01-23",1
"Hebei","China","2020-01-24",2
"Hebei","China","2020-01-25",8
"Hebei","China","2020-01-26",13
"Hebei","China","2020-01-27",18
"Hebei","China","2020-01-28",33
"Hebei","China","2020-01-29",48
"Hebei","China","2020-01-30",65
"Hebei","China","2020-01-31",82
"Hebei","China","2020-02-01",96
"Hebei","China","2020-02-02",104
"Hebei","China","2020-02-03",113
"Hebei","China","2020-02-04",126
"Hebei","China","2020-02-05",135
"Hebei","China","2020-02-06",157
"Hebei","China","2020-02-07",172
"Hebei","China","2020-02-08",195
"Hebei","China","2020-02-09",206
"Hebei","China","2020-02-10",218
"Hebei","China","2020-02-11",239
"Hebei","China","2020-02-12",251
"Hebei","China","2020-02-13",265
"Hebei","China","2020-02-14",283
"Hebei","China","2020-02-15",291
"Hebei","China","2020-02-16",300
"Hebei","China","2020-02-17",301
"Hebei","China","2020-02-18",306
"Hebei","China","2020-02-19",306
"Hebei","China","2020-02-20",307
"Hebei","China","2020-02-21",308
"Hebei","China","2020-02-22",309
"Hebei","China","2020-02-23",311
"Hebei","China","2020-02-24",311
"Hebei","China","2020-02-25",311
"Hebei","China","2020-02-26",312
"Hebei","China","2020-02-27",317
"Hebei","China","2020-02-28",318
"Hebei","China","2020-02-29",318
"Hebei","China","2020-03-01",318
"Hebei","China","2020-03-02",318
"Hebei","China","2020-03-03",318
"Hebei","China","2020-03-04",318
"Hebei","China","2020-03-05",318
"Hebei","China","2020-03-06",318
"Hebei","China","2020-03-07",318
"Hebei","China","2020-03-08",318
"Hebei","China","2020-03-09",318
"Hebei","China","2020-03-10",318
"Hebei","China","2020-03-11",318
"Hebei","China","2020-03-12",318
"Hebei","China","2020-03-13",318
"Hebei","China","2020-03-14",318
"Hebei","China","2020-03-15",318
"Hebei","China","2020-03-16",318
"Hebei","China","2020-03-17",318
"Hebei","China","2020-03-18",318
"Hebei","China","2020-03-19",318
"Hebei","China","2020-03-20",318
"Hebei","China","2020-03-21",318
"Hebei","China","2020-03-22",319
"Hebei","China","2020-03-23",319
"Hebei","China","2020-03-24",319
"Hebei","China","2020-03-25",319
"Hebei","China","2020-03-26",319
"Hebei","China","2020-03-27",319
"Hebei","China","2020-03-28",319
"Hebei","China","2020-03-29",319
"Hebei","China","2020-03-30",321
"Hebei","China","2020-03-31",321
"Hebei","China","2020-04-01",323
"Hebei","China","2020-04-02",325
"Hebei","China","2020-04-03",326
"Hebei","China","2020-04-04",326
"Hebei","China","2020-04-05",327
"Hebei","China","2020-04-06",327
"Hebei","China","2020-04-07",327
"Hebei","China","2020-04-08",327
"Hebei","China","2020-04-09",327
"Hebei","China","2020-04-10",327
"Hebei","China","2020-04-11",327
"Hebei","China","2020-04-12",327
"Hebei","China","2020-04-13",327
"Hebei","China","2020-04-14",327
"Hebei","China","2020-04-15",327
"Hebei","China","2020-04-16",328
"Hebei","China","2020-04-17",328
"Hebei","China","2020-04-18",328
"Hebei","China","2020-04-19",328
"Hebei","China","2020-04-20",328
"Hebei","China","2020-04-21",328
"Hebei","China","2020-04-22",328
"Hebei","China","2020-04-23",328
"Heilongjiang","China","2020-01-22",0
"Heilongjiang","China","2020-01-23",2
"Heilongjiang","China","2020-01-24",4
"Heilongjiang","China","2020-01-25",9
"Heilongjiang","China","2020-01-26",15
"Heilongjiang","China","2020-01-27",21
"Heilongjiang","China","2020-01-28",33
"Heilongjiang","China","2020-01-29",38
"Heilongjiang","China","2020-01-30",44
"Heilongjiang","China","2020-01-31",59
"Heilongjiang","China","2020-02-01",80
"Heilongjiang","China","2020-02-02",95
"Heilongjiang","China","2020-02-03",121
"Heilongjiang","China","2020-02-04",155
"Heilongjiang","China","2020-02-05",190
"Heilongjiang","China","2020-02-06",227
"Heilongjiang","China","2020-02-07",277
"Heilongjiang","China","2020-02-08",295
"Heilongjiang","China","2020-02-09",307
"Heilongjiang","China","2020-02-10",331
"Heilongjiang","China","2020-02-11",360
"Heilongjiang","China","2020-02-12",378
"Heilongjiang","China","2020-02-13",395
"Heilongjiang","China","2020-02-14",419
"Heilongjiang","China","2020-02-15",425
"Heilongjiang","China","2020-02-16",445
"Heilongjiang","China","2020-02-17",457
"Heilongjiang","China","2020-02-18",464
"Heilongjiang","China","2020-02-19",470
"Heilongjiang","China","2020-02-20",476
"Heilongjiang","China","2020-02-21",479
"Heilongjiang","China","2020-02-22",479
"Heilongjiang","China","2020-02-23",480
"Heilongjiang","China","2020-02-24",480
"Heilongjiang","China","2020-02-25",480
"Heilongjiang","China","2020-02-26",480
"Heilongjiang","China","2020-02-27",480
"Heilongjiang","China","2020-02-28",480
